yj13.2,yj72.18a,yj6.2,yj10.2,yj21b,yj1.1.1
13317.565280126908,3.0,39.99999999999997,9547.611917234544,22.871771087125822,5.0
15827.161668477986,2.0,49.767152403374325,1628.3917020349472,24.116423798312784,5.0
45134.08524464341,2.0,39.999999999999964,3455.34719235238,11.768301571790968,5.0
26126.97316893457,2.0,39.999999999999964,1982.3887362169658,29.878805503749497,5.0
10575.929218103754,2.0,39.999999999999986,1102.2556612782362,40.02832990804645,5.0
21067.740960074465,2.0,31.187938713011054,5083.777838290047,28.0,5.0
40764.88687782787,2.0,59.99999999999965,32133.72576890259,19.00000000000012,5.0
13669.86199921908,1.0,33.53565799397908,8506.072650854412,27.78838222441488,5.0
27769.877657849625,2.0,40.00000000000001,2172.1395421654784,27.416663067161267,5.0
24696.706074592777,3.0,39.999999999999986,2962.091356281774,35.0486163561445,5.0
15588.381134023257,2.0,48.477387629573926,1336.3002278384345,24.761306185212984,5.0
12922.984173065262,2.0,34.729137316058534,5092.59283538876,27.99999999999996,5.0
15171.736688393568,2.0,40.0,2790.468509921048,16.5168928611408,5.0
6477.2533433766075,2.0,40.0,854.4014357579842,42.931507705863446,5.0
16071.787548433502,2.0,40.0,2361.0690995452615,22.828592733064525,5.0
7882.034910884289,2.0,39.99999999999997,1371.1173507425203,35.73499862697561,5.0
32216.12998180356,2.0,39.99999999999998,1836.5195804556577,32.94963853967763,5.0
28183.437304369385,2.0,41.622187430492744,5076.076587355261,28.188906284753575,5.0
13032.396271752015,1.0,39.999999999999936,7203.255227597395,32.79044738190689,5.0
20007.044986652443,2.0,39.99999999999999,1795.2043621836156,31.58670073464483,5.0
28635.071397485266,2.0,39.99999999999998,2159.1225665985235,27.742262423921353,5.0
13089.634673483313,3.0,51.52518631869033,1511.2088960475303,0.0,5.0
28421.23144687461,2.0,40.00000000000002,2431.5633758643294,23.794920995531342,5.0
12959.841508055975,3.0,51.0333654963262,1494.9847090499688,0.0,5.0
19309.753302955884,2.0,39.99999999999993,1883.2215542091487,30.21077466411213,5.0
36240.644919561215,2.0,40.0,3079.711241365478,15.738513003852441,5.0
31212.17222003318,2.0,39.99999999999999,1897.4076853444653,31.914229159623893,5.0
24725.50641766522,3.0,39.99999999999998,2965.691400282506,35.13895834139779,5.0
17035.052846850624,1.0,39.999999999999964,8151.8797600883445,30.138691056965683,5.0
13820.447312981736,3.0,39.99999999999997,8053.148612762932,29.99999999999998,5.0
16782.14674655726,1.0,39.999999999999986,6762.3013199262405,28.352599810842108,5.0
16981.2058270549,2.0,39.99999999999999,1470.080915638405,35.77160756996458,5.0
12093.095504394654,3.0,39.99999999999996,17028.795596776752,29.999999999999964,5.0
11958.294770626055,3.0,47.23823854632777,1369.7910480327605,0.0,5.0
21157.57514521336,2.0,31.148880371646317,5083.68061232803,28.000000000000007,5.0
14402.975470521647,1.0,39.99999999999996,6054.455593934104,29.717241741614686,5.0
14147.997166474786,2.0,34.19652297109787,5091.267017006666,27.999999999999964,5.0
24229.58632702557,2.0,39.99999999999999,1710.1206410121617,33.48536921619636,5.0
4898.051260453272,2.0,38.21823858241157,5101.278147501956,27.999999999999908,5.0
40764.88687782802,2.0,59.99999999999995,32133.725746788477,18.99999999999997,5.0
13240.28714658651,3.0,39.999999999999986,11194.058417655471,30.80475814088956,5.0
6649.494681449214,1.0,32.83539383829607,5330.655323354313,29.538948413282654,5.0
18035.160024038825,2.0,39.99999999999996,1436.5724068342781,36.42177392731106,5.0
44483.01230740853,2.0,40.00000000000001,3313.838753701681,13.696465970717961,5.0
15575.327924227624,2.0,48.406881169665546,1320.332574939864,24.796559415167174,5.0
12016.90041148748,2.0,39.999999999999964,1223.743028342014,38.51429993953368,5.0
36884.84723983077,2.0,39.999999999999964,3953.895782050136,3.2857971915667434,5.0
11810.239482327092,2.0,39.999999999999964,1680.1219296935528,31.926200553217477,5.0
14625.132939767094,2.0,43.274435922411264,5090.7506152285,27.362782038794315,5.0
13532.006213942801,3.0,39.99999999999995,9551.943165085266,29.99999999999996,5.0
7510.000026606968,3.0,30.382466734935463,813.7527889332218,0.0,5.0
9831.757924972313,2.0,39.999999999999986,1308.3954377716932,36.948293704021054,5.0
13197.629622086266,2.0,34.60972625126679,5092.295591258103,27.99999999999996,5.0
15720.267818869654,2.0,49.18976898275516,1497.6322628527987,24.405115508622366,5.0
14152.067454264707,1.0,39.99999999999996,8248.095098276448,33.19395555999313,5.0
22944.957781555448,2.0,39.99999999999995,2653.6580830302487,19.727464925516323,5.0
36152.846225871945,2.0,39.99999999999999,2810.706087836766,19.588174576249923,5.0
14105.03656249333,3.0,39.999999999999915,6574.368999737315,29.999999999999932,5.0
12044.015452502063,3.0,47.563057007415956,1380.5061605561039,0.0,5.0
28165.7927635127,2.0,40.000000000000014,1740.4899211141362,33.679900557037215,5.0
13124.092949107044,3.0,39.99999999999994,11671.537706892641,29.999999999999954,5.0
12369.187586573807,3.0,48.795220703112214,1421.152780832343,0.0,5.0
15816.851659609545,1.0,39.99999999999997,7670.722884918056,30.662988798716057,5.0
3894.3737933529974,2.0,38.654620089846475,5102.3644195599045,27.99999999999994,5.0
17582.034454646928,2.0,39.99999999999996,2510.5886091903435,20.923036696684324,5.0
3548.510639537836,2.0,38.804995374113936,5102.73874338995,27.999999999999964,5.0
13024.291823780215,3.0,51.277584883200376,1503.0410190330037,0.0,5.0
13490.63710690445,1.0,39.99999999999994,7308.014876358905,32.48121680944714,5.0
33539.344441302674,2.0,39.999999999999964,2780.6278369309493,19.601409193303738,5.0
18306.42609518857,2.0,39.999999999999964,695.4743380158758,47.109656279519996,5.0
8649.640568011571,3.0,34.70086783431306,956.2082194088855,0.0,5.0
29998.43491630597,2.0,39.99999999999992,3270.3589167431455,11.999999999999071,5.0
13081.165711061158,3.0,39.99999999999996,11894.595761877841,29.999999999999964,5.0
35824.716429683554,2.0,39.999999999999964,1780.3219513146248,34.335036622476736,5.0
41640.46551746235,2.0,39.99999999999994,2619.8849652050717,23.208265026398866,5.0
26698.769236488337,2.0,39.99999999999996,3229.180732658404,12.062714850355999,5.0
9112.599973860852,2.0,40.00000000000004,1881.4771347030635,28.601866650688603,5.0
15832.590238436618,2.0,49.79647463569424,1635.0323041258093,24.101762682152827,5.0
14360.135738764302,3.0,39.99999999999996,5248.825389722025,29.999999999999964,5.0
9089.459039822186,2.0,36.395887373990305,5096.741826361807,28.000000000000007,5.0
15954.348099283068,2.0,50.45414549739849,1783.9742767144744,23.7729272513007,5.0
21538.296904395436,1.0,39.999999999999964,6798.4058354519375,23.598504827033672,5.0
11110.960934325392,2.0,35.516973506815,5094.553973101134,27.999999999999947,5.0
40764.88687782804,2.0,59.999999999999986,32133.725754282495,18.999999999999954,5.0
12471.823929965041,3.0,39.999999999999964,15060.85100446368,29.99999999999997,5.0
14653.021455642165,2.0,43.42507477348587,5090.720433193691,27.287462613257013,5.0
11543.07224965571,1.0,39.99999999999998,6418.258304168795,33.14234286143489,5.0
13580.367903960354,3.0,39.99999999999999,9602.061410844708,31.920740175883054,5.0
21250.49125449548,1.0,51.11753248775189,8165.589398543313,36.68492992290406,5.0
21341.76411217048,1.0,42.219265064377225,6256.513417525561,25.154172733667416,5.0
18406.0490473357,2.0,39.99999999999993,2002.7055234814097,28.34981581567899,5.0
18602.589570255543,2.0,39.99999999999997,2649.635628024235,19.08943071663148,5.0
13151.178940617783,3.0,39.999999999999964,11530.793767641928,29.99999999999997,5.0
18183.555674599666,2.0,40.00000000000001,1779.5207675094114,31.51977378599625,5.0
8718.921667635926,2.0,39.99999999999992,1710.7574549354592,30.990837081447413,5.0
15796.729677812114,2.0,49.6027750614478,1591.165401820431,24.198612469276046,5.0
18616.988139309946,2.0,39.99999999999993,2053.0901261472277,27.659940321874235,5.0
53992.96930897486,2.0,39.99999999999999,4349.124438959843,0.3504729672014939,5.0
24903.918890543293,2.0,39.999999999999986,3163.6524082940628,12.716298014665199,5.0
45796.379505478944,2.0,39.99999999999994,3900.5970281597793,5.479288077392539,5.0
20631.169748013417,2.0,39.99999999999998,1668.4255794168437,33.50763664439387,5.0
4592.575069696381,2.0,38.351054317523264,5101.608764477716,27.99999999999996,5.0
15466.626345467264,1.0,42.029206430985,4898.2496905698,28.91219971687758,5.0
13524.452885380488,2.0,40.0,1320.6303525989765,37.36427030035642,5.0
19549.342335011574,2.0,39.999999999999986,2624.625586181759,19.600355615589564,5.0
15338.932597169614,2.0,47.13000001087808,1031.1586778990193,25.434999994560908,5.0
14329.93204900772,3.0,39.99999999999996,5405.769479236423,29.999999999999964,5.0
9895.630781449652,1.0,30.02654969500209,6504.553213257115,25.257550470337886,5.0
14601.11319466336,2.0,43.14469410245427,5090.776613215494,27.427652948772813,5.0
12212.780012540585,3.0,40.00000000000002,16406.892236249467,30.000000000000018,5.0
8684.839909264265,3.0,34.83424749960265,960.6081482710442,0.0,5.0
12004.97095078262,3.0,47.41510700649542,1375.6255854115095,0.0,5.0
15326.166442952912,3.0,59.99999999999959,1790.776079222331,0.0,5.0
30512.438445055934,2.0,40.0,2776.935218159839,19.16942343307411,5.0
10370.870315075399,1.0,32.9118130548445,7777.139556607891,29.446440048566686,5.0
15555.957411999028,1.0,39.99999999999999,7649.784945638481,30.895916008638167,5.0
19734.12024937987,2.0,39.99999999999997,2330.6438340635355,23.852433408110038,5.0
12994.338211941136,3.0,39.999999999999915,12345.767883695658,29.999999999999932,5.0
28097.926199884976,3.0,40.000000000000014,1914.5072743290561,48.27676752265284,5.0
28903.65865679141,2.0,39.999999999999915,3258.1453631113886,12.00000000000075,5.0
13903.432500203711,1.0,40.0,6458.776770686723,30.816209516626497,5.0
31924.18209744216,2.0,39.99999999999996,2959.371266096602,16.775301961353698,5.0
13125.322036051091,3.0,39.99999999999997,11665.151138465999,29.99999999999998,5.0
23829.153315374784,2.0,39.99999999999995,2084.2488068240555,28.047589718815356,5.0
20522.633385854686,2.0,39.999999999999964,2053.8773258463525,27.953988953384155,5.0
23132.03947245605,2.0,39.99999999999999,2197.2725153534125,26.31252311480389,5.0
12956.758994946638,2.0,40.00000000000003,1400.7931549205375,36.121923559960464,5.0
30505.00144212173,2.0,39.999999999999964,2338.253354404038,25.46903327035977,5.0
9772.663195311638,3.0,38.95629923760564,1096.5864053312343,0.0,5.0
28061.03915486906,2.0,41.175612150875956,5076.209056200337,28.41219392456197,5.0
27511.357534262628,2.0,39.999999999999986,1804.9342719612862,32.64941980160115,5.0
7339.239017418298,2.0,37.15685260112243,5098.636073493181,28.000000000000032,5.0
14221.60818297707,2.0,39.999999999999936,1181.383490275774,39.47598769696344,5.0
32163.468018745654,2.0,39.99999999999997,2924.5942730069896,17.313147802717666,5.0
40764.886877828,2.0,59.99999999999991,32133.725720762854,18.999999999999993,5.0
16152.895393882964,2.0,39.99999999999998,1678.5650457841716,32.64441689298475,5.0
7896.3485633122245,3.0,31.84644409010624,862.0464790139176,0.0,5.0
11297.051999408188,1.0,39.999999999999915,7152.898653130419,34.47040863321777,5.0
15749.271621325106,2.0,49.34643201560552,1533.1117052192558,24.326783992197186,5.0
15450.82210407809,2.0,47.734367301109636,1168.0291093946992,25.13281634944513,5.0
32009.43123767837,2.0,39.99999999999999,3324.511342542951,11.54444326532403,5.0
13296.49195958244,3.0,39.999999999999915,10775.719813439784,29.999999999999932,5.0
19193.523281401092,2.0,39.99999999999994,2146.7051161671793,26.407727477935932,5.0
26223.44321528382,2.0,39.999999999999964,2421.164929974655,23.592106907209352,5.0
13102.796404857443,3.0,39.999999999999964,11782.198582235807,29.99999999999997,5.0
28587.566807942007,2.0,39.999999999999986,1583.1060921768694,36.0079938965836,5.0
30653.697893744808,2.0,39.999999999999936,2235.164294774774,26.97353189974679,5.0
11491.696728467992,2.0,35.35143620501387,5094.141906351565,27.99999999999999,5.0
8019.800408563009,3.0,32.314235963844006,877.4779989706753,0.0,5.0
12806.920113004151,3.0,50.45390566095018,1475.8694859865657,0.0,5.0
9677.697109961859,1.0,39.99999999999995,3063.4485991818797,30.098493693062814,5.0
24741.27246387496,3.0,39.99999999999998,2967.6621566700214,35.18841386040325,5.0
30600.700220637606,2.0,39.99999999999997,1722.949042793718,34.32200384086392,5.0
6140.913359846779,2.0,37.67786375658831,5099.933008553707,27.999999999999964,5.0
19866.6479796348,2.0,40.00000000000001,1552.8629293522968,35.04496181567992,5.0
13671.768275416602,3.0,39.99999999999998,9169.331032150947,32.18967687051106,5.0
13653.054791437335,3.0,39.99999999999995,8922.951842005175,29.99999999999996,5.0
26522.20209539757,2.0,39.99999999999997,2450.882520320977,23.2131446251626,5.0
11582.825154412063,1.0,39.999999999999986,5746.197288664076,32.11470396541488,5.0
18413.6062417034,2.0,40.00000000000001,2036.5556181773081,27.864836530721135,5.0
15367.895364026288,2.0,33.666132450423305,5089.946731536047,28.000000000000014,5.0
30985.525430013182,2.0,39.999999999999964,2934.47959327443,16.982414278212104,5.0
13054.544289951898,3.0,51.392219523184025,1506.822586935218,0.0,5.0
9105.365487151501,1.0,39.999999999999915,4849.9645078044205,33.3018904932909,5.0
25864.734077370707,2.0,39.99999999999997,3258.0298524155533,11.514710371048757,5.0
33899.4558273161,2.0,39.99999999999998,3118.8577904229355,14.801104320151067,5.0
13448.924244842854,3.0,39.99999999999993,9983.65280389232,29.999999999999943,5.0
13406.914400008414,2.0,34.51873286956151,5092.069083827728,28.000000000000025,5.0
23686.89510047977,2.0,39.99999999999999,1636.789916933043,34.451661365842476,5.0
11170.941502463167,3.0,44.254747616246846,1271.3716388615803,0.0,5.0
27701.168560402024,2.0,40.000000000000014,1641.470326900223,35.0276725909444,5.0
23701.655205299663,2.0,39.99999999999998,2135.6921599122015,27.288277307801497,5.0
26354.89666698905,2.0,40.0,2777.3151399591443,18.49777354107312,5.0
12900.146079827577,3.0,39.999999999999915,12835.20803266823,29.999999999999932,5.0
15484.98731917348,2.0,47.9189095252904,1209.8222466576506,25.040545237354745,5.0
12009.775246194538,1.0,39.999999999999986,4220.705545683367,29.441770184750375,5.0
15326.166442952976,3.0,59.99999999999983,1790.776079222339,0.0,5.0
13824.264835374803,3.0,39.99999999999997,8033.312043754005,29.99999999999998,5.0
15011.231161394711,2.0,39.99999999999997,1850.470228289241,29.992399854936757,5.0
22655.766896438417,2.0,39.999999999999964,2211.0044178653225,26.038974750397625,5.0
2342.2879201995984,2.0,39.32944003469578,5104.044226727022,27.999999999999986,5.0
24043.882453884027,1.0,39.99999999999996,9116.060774938986,24.471387354923973,5.0
4846.861022752021,2.0,38.24049520749907,5101.333552052264,27.99999999999998,5.0
24786.976421668092,3.0,39.999999999999986,2973.375153166244,35.331779731795045,5.0
16355.687030609006,2.0,33.236657812778645,5088.877654777581,28.000000000000004,5.0
12624.63551370273,3.0,49.76318083551297,1453.083853044302,0.0,5.0
29878.350037067317,2.0,39.99999999999999,3058.1139974751236,15.02923886006922,5.0
11826.573053700147,1.0,39.99999999999995,7056.0336446668625,33.79288617902176,5.0
13631.030820151205,3.0,39.99999999999994,9037.392565931616,29.999999999999954,5.0
17271.21643533038,2.0,39.999999999999986,2097.93221805768,26.800229078870743,5.0
19950.72163551646,2.0,39.99999999999999,1614.51950858197,34.17285794888312,5.0
29473.821379189958,2.0,39.999999999999986,2439.5016553977694,23.8495675421925,5.0
9497.045904215238,2.0,36.218675693819414,5096.300697605706,27.999999999999957,5.0
30312.005092631764,2.0,39.999999999999964,1810.9072038532347,33.01239818613599,5.0
24022.534447562768,2.0,39.999999999999936,2351.5978471863546,24.238633769031107,5.0
12306.041956197472,3.0,48.555945116002995,1413.2595569331377,0.0,5.0
9672.247796738862,3.0,38.575798586885846,1084.03444854279,0.0,5.0
21042.26002702167,2.0,39.99999999999996,2430.4132898802504,22.629054008534936,5.0
9364.376010378708,3.0,37.40919050970529,1045.550377237997,0.0,5.0
13353.599579140982,3.0,40.00000000000002,10478.97781177766,30.000000000000018,5.0
11583.165660637163,1.0,39.999999999999986,6622.609798127052,33.40207338653518,5.0
19380.90901172382,2.0,39.999999999999986,1655.849597087857,33.487927502609566,5.0
20078.19917000208,2.0,39.999999999999986,1917.9199059424488,29.835534669969572,5.0
28426.703538347,1.0,39.999999999999936,9769.968404354982,21.002362597016635,5.0
12706.53607079626,2.0,39.99999999999996,1485.5018617192152,34.86515461029521,5.0
14311.67013093226,3.0,39.99999999999995,5500.661862525958,29.99999999999996,5.0
17567.56049891177,2.0,32.70975630482092,5087.566055224675,27.999999999999947,5.0
18887.771075421046,2.0,39.99999999999996,1795.7549618218964,31.399442955369175,5.0
28078.95311227691,2.0,39.99999999999997,1976.7981571030446,30.271882979772716,5.0
40764.886877828016,2.0,59.999999999999936,32133.72578242356,18.99999999999998,5.0
12933.232871495478,3.0,39.99999999999996,12663.282799853265,29.999999999999964,5.0
22564.017772378134,2.0,39.999999999999936,2491.4169850331914,21.996698181103454,5.0
32655.977800977278,2.0,39.99999999999996,2406.734047983103,24.830109319402453,5.0
19609.320300567248,2.0,39.99999999999992,3154.4556456700384,11.999999999999236,5.0
